WorldID,LevelID,AreaID,EnemyIDs,AttemptTicketCost,MaxDecks,Reward,AvatarReward,NewPlayerReward,MaxAttacks,HasArmor,TitanCount,AreaBonuses,EnemyBonuses,EnchantedArmour,BattleScarEffect,BucketsOfDamage,BaseHP,TotalHP,Equiv. HP,Custom Mod
27,9,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,PetsLvl1:3,,,3,TRUE,1,1,1,0,1,0,9.81E+06,9.81E+06,1.92E+07,
27,10,Area2,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,"SkillPoint:1,EquipmentShards:10",,,3,TRUE,1,1,1,0,1,0,9.90E+06,9.90E+06,1.94E+07,
28,1,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6",1,8,RaidCard:6,,,3,TRUE,1,0,0,0,1,0,7.24E+06,7.24E+06,1.51E+07,
28,2,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6",1,8,RaidWildcard:2,,,3,TRUE,1,0,0,0,1,0,7.31E+06,7.31E+06,1.52E+07,
28,3,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6",1,8,RaidCard:8,,,3,TRUE,1,0,0,0,1,0,7.39E+06,7.39E+06,1.54E+07,
28,4,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6",1,8,RaidWildcard:4,,,3,TRUE,1,0,0,0,1,0,8.39E+06,8.39E+06,1.75E+07,
28,5,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6",1,8,PetsLvl1:1,,,3,TRUE,1,0,0,0,1,0,9.32E+06,9.32E+06,1.94E+07,
28,6,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6",1,8,Equipment:1,,,3,TRUE,1,0,0,0,1,0,9.41E+06,9.41E+06,1.96E+07,
28,7,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6",1,8,PetsLvl1:2,,,3,TRUE,1,0,0,0,1,0,9.49E+06,9.49E+06,1.98E+07,
28,8,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6",1,8,Equipment:2,,,3,TRUE,1,0,0,0,1,0,9.58E+06,9.58E+06,2.00E+07,
28,9,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6",1,8,PetsLvl1:3,,,3,TRUE,1,0,0,0,1,0,9.67E+06,9.67E+06,2.01E+07,
28,10,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6",1,8,"SkillPoint:1,EquipmentShards:10",,,3,TRUE,1,0,0,0,1,0,9.75E+06,9.75E+06,2.03E+07,
29,1,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,RaidCard:6,,,3,TRUE,1,1,1,0,1,0,8.07E+06,8.07E+06,1.58E+07,
29,2,Area2,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,RaidWildcard:2,,,3,TRUE,1,1,1,0,1,0,8.14E+06,8.14E+06,1.60E+07,
29,3,Area3,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,RaidCard:8,,,3,TRUE,1,1,1,0,1,0,8.22E+06,8.22E+06,1.61E+07,
29,4,Area4,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,RaidWildcard:4,,,3,TRUE,1,1,1,0,1,0,9.33E+06,9.33E+06,1.83E+07,
29,5,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,PetsLvl1:1,,,3,TRUE,1,1,1,0,1,0,1.04E+07,1.04E+07,2.03E+07,
29,6,Area2,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,Equipment:1,,,3,TRUE,1,1,1,0,1,0,1.05E+07,1.05E+07,2.05E+07,
29,7,Area3,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,PetsLvl1:2,,,3,TRUE,1,1,1,0,1,0,1.05E+07,1.05E+07,2.07E+07,
29,8,Area4,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,Equipment:2,,,3,TRUE,1,1,1,0,1,0,1.06E+07,1.06E+07,2.08E+07,
29,9,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,PetsLvl1:3,,,3,TRUE,1,1,1,0,1,0,1.07E+07,1.07E+07,2.10E+07,
29,10,Area2,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,"SkillPoint:1,EquipmentShards:10",,,3,TRUE,1,1,1,0,1,0,1.08E+07,1.08E+07,2.12E+07,
30,1,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,RaidCard:6,,,3,TRUE,1,1,1,0,1,0,8.43E+06,8.43E+06,1.65E+07,
30,2,Area2,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,RaidWildcard:2,,,3,TRUE,1,1,1,0,1,0,8.50E+06,8.50E+06,1.67E+07,
30,3,Area3,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,RaidCard:8,,,3,TRUE,1,1,1,0,1,0,8.57E+06,8.57E+06,1.68E+07,
30,4,Area4,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,RaidWildcard:4,,,3,TRUE,1,1,1,0,1,0,9.72E+06,9.72E+06,1.91E+07,
30,5,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,PetsLvl1:1,,,3,TRUE,1,1,1,0,1,0,1.08E+07,1.08E+07,2.12E+07,
30,6,Area2,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,Equipment:1,,,3,TRUE,1,1,1,0,1,0,1.09E+07,1.09E+07,2.13E+07,
30,7,Area3,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,PetsLvl1:2,,,3,TRUE,1,1,1,0,1,0,1.10E+07,1.10E+07,2.15E+07,
30,8,Area4,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,Equipment:2,,,3,TRUE,1,1,1,0,1,0,1.11E+07,1.11E+07,2.17E+07,
30,9,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,PetsLvl1:3,,,3,TRUE,1,1,1,1,1,0,1.08E+07,1.08E+07,2.18E+07,
30,10,Area2,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,"SkillPoint:1,EquipmentShards:10",SoloRaidWorld3,,3,TRUE,1,1,1,2,1,0,1.06E+07,1.06E+07,2.20E+07,
31,1,Area2,"Enemy2,Enemy5,Enemy8",1,8,RaidCard:6,,,3,FALSE,1,1,1,0,1,0,1.76E+07,1.76E+07,1.72E+07,
31,2,Area3,"Enemy2,Enemy5,Enemy8",1,8,RaidWildcard:2,,,3,FALSE,1,1,1,0,1,0,1.77E+07,1.77E+07,1.73E+07,
31,3,Area4,"Enemy2,Enemy5,Enemy8",1,8,RaidCard:8,,,3,FALSE,1,1,1,0,1,0,1.78E+07,1.78E+07,1.75E+07,
31,4,Area1,"Enemy2,Enemy5,Enemy8",1,8,RaidWildcard:4,,,3,FALSE,1,1,1,0,1,0,2.02E+07,2.02E+07,1.98E+07,
31,5,Area2,"Enemy2,Enemy5,Enemy8",1,8,PetsLvl1:1,,,3,FALSE,1,1,1,0,1,0,2.24E+07,2.24E+07,2.20E+07,
31,6,Area3,"Enemy2,Enemy5,Enemy8",1,8,Equipment:1,,,3,FALSE,1,1,1,0,1,0,2.26E+07,2.26E+07,2.22E+07,
31,7,Area4,"Enemy2,Enemy5,Enemy8",1,8,PetsLvl1:2,,,3,FALSE,1,1,1,0,1,0,2.28E+07,2.28E+07,2.23E+07,
31,8,Area1,"Enemy2,Enemy5,Enemy8",1,8,Equipment:2,,,3,FALSE,1,1,1,0,1,0,2.29E+07,2.29E+07,2.25E+07,
31,9,Area2,"Enemy2,Enemy5,Enemy8",1,8,PetsLvl1:3,,,3,FALSE,1,1,1,0,1,0,2.31E+07,2.31E+07,2.26E+07,
31,10,Area3,"Enemy2,Enemy5,Enemy8",1,8,"SkillPoint:1,EquipmentShards:10",,,3,FALSE,1,1,1,0,1,0,2.32E+07,2.32E+07,2.28E+07,
32,1,Area2,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,RaidCard:6,,,3,TRUE,1,1,1,0,1,0,9.10E+06,9.10E+06,1.79E+07,
32,2,Area3,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,RaidWildcard:2,,,3,TRUE,1,1,1,0,1,0,9.17E+06,9.17E+06,1.80E+07,
32,3,Area4,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,RaidCard:8,,,3,TRUE,1,1,1,0,1,0,9.23E+06,9.23E+06,1.81E+07,
32,4,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,RaidWildcard:4,,,3,TRUE,1,1,1,0,1,0,1.05E+07,1.05E+07,2.05E+07,
32,5,Area2,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,PetsLvl1:1,,,3,TRUE,1,1,1,0,1,0,1.16E+07,1.16E+07,2.28E+07,
32,6,Area3,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,Equipment:1,,,3,TRUE,1,1,1,0,1,0,1.17E+07,1.17E+07,2.29E+07,
32,7,Area4,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,PetsLvl1:2,,,3,TRUE,1,1,1,0,1,0,1.18E+07,1.18E+07,2.30E+07,
32,8,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,Equipment:2,,,3,TRUE,1,1,1,0,1,0,1.18E+07,1.18E+07,2.32E+07,
32,9,Area2,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,PetsLvl1:3,,,3,TRUE,1,1,1,0,1,0,1.19E+07,1.19E+07,2.33E+07,
32,10,Area3,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,"SkillPoint:1,EquipmentShards:10",,,3,TRUE,1,1,1,0,1,0,1.20E+07,1.20E+07,2.35E+07,
33,1,Area4,"Enemy3,Enemy4,Enemy6,Enemy7,Enemy8",1,8,RaidCard:6,,,3,TRUE,1,0,0,0,1,0,9.22E+06,9.22E+06,1.84E+07,
33,2,Area4,"Enemy3,Enemy4,Enemy6,Enemy7,Enemy8",1,8,RaidWildcard:2,,,3,TRUE,1,0,0,0,1,0,9.27E+06,9.27E+06,1.85E+07,
33,3,Area4,"Enemy3,Enemy4,Enemy6,Enemy7,Enemy8",1,8,RaidCard:8,,,3,TRUE,1,0,0,0,1,0,9.33E+06,9.33E+06,1.87E+07,
33,4,Area4,"Enemy3,Enemy4,Enemy6,Enemy7,Enemy8",1,8,RaidWildcard:4,,,3,TRUE,1,0,0,0,1,0,1.06E+07,1.06E+07,2.11E+07,
33,5,Area4,"Enemy3,Enemy4,Enemy6,Enemy7,Enemy8",1,8,PetsLvl1:1,,,3,TRUE,1,0,0,0,1,0,1.17E+07,1.17E+07,2.35E+07,
33,6,Area4,"Enemy3,Enemy4,Enemy6,Enemy7,Enemy8",1,8,Equipment:1,,,3,TRUE,1,0,0,0,1,0,1.19E+07,1.19E+07,2.39E+07,
33,7,Area4,"Enemy3,Enemy4,Enemy6,Enemy7,Enemy8",1,8,PetsLvl1:2,,,3,TRUE,1,0,0,0,1,0,1.21E+07,1.21E+07,2.43E+07,
33,8,Area4,"Enemy3,Enemy4,Enemy6,Enemy7,Enemy8",1,8,Equipment:2,,,3,TRUE,1,0,0,0,1,0,1.23E+07,1.23E+07,2.47E+07,
33,9,Area4,"Enemy3,Enemy4,Enemy6,Enemy7,Enemy8",1,8,PetsLvl1:3,,,3,TRUE,1,0,0,0,1,0,1.26E+07,1.26E+07,2.51E+07,
33,10,Area4,"Enemy3,Enemy4,Enemy6,Enemy7,Enemy8",1,8,"SkillPoint:1,EquipmentShards:10",,,3,TRUE,1,0,0,0,1,0,1.28E+07,1.28E+07,2.55E+07,
34,1,Area2,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,RaidCard:6,,,3,TRUE,1,1,1,0,1,0,9.91E+06,9.91E+06,1.94E+07,
34,2,Area3,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,RaidWildcard:2,,,3,TRUE,1,1,1,0,1,0,1.01E+07,1.01E+07,1.98E+07,
34,3,Area4,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,RaidCard:8,,,3,TRUE,1,1,1,0,1,0,1.02E+07,1.02E+07,2.01E+07,
34,4,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,RaidWildcard:4,,,3,TRUE,1,1,1,0,1,0,1.17E+07,1.17E+07,2.30E+07,
34,5,Area2,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,PetsLvl1:1,,,3,TRUE,1,1,1,0,1,0,1.30E+07,1.30E+07,2.55E+07,
34,6,Area3,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,Equipment:1,,,3,TRUE,1,1,1,0,1,0,1.32E+07,1.32E+07,2.60E+07,
34,7,Area4,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,PetsLvl1:2,,,3,TRUE,1,1,1,0,1,0,1.35E+07,1.35E+07,2.64E+07,
34,8,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,Equipment:2,,,3,TRUE,1,1,1,0,1,0,1.37E+07,1.37E+07,2.68E+07,
34,9,Area2,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,PetsLvl1:3,,,3,TRUE,1,1,1,0,1,0,1.39E+07,1.39E+07,2.73E+07,
34,10,Area3,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,"SkillPoint:1,EquipmentShards:10",,,3,TRUE,1,1,1,0,1,0,1.41E+07,1.41E+07,2.77E+07,
35,1,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,RaidCard:6,,,3,TRUE,1,1,1,0,1,0,1.08E+07,1.08E+07,2.11E+07,
35,2,Area2,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,RaidWildcard:2,,,3,TRUE,1,1,1,0,1,0,1.10E+07,1.10E+07,2.15E+07,
35,3,Area3,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,RaidCard:8,,,3,TRUE,1,1,1,0,1,0,1.11E+07,1.11E+07,2.18E+07,
35,4,Area4,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,RaidWildcard:4,,,3,TRUE,1,1,1,0,1,0,1.27E+07,1.27E+07,2.50E+07,
35,5,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,PetsLvl1:1,,,3,TRUE,1,1,1,0,1,0,1.41E+07,1.41E+07,2.77E+07,
35,6,Area2,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,Equipment:1,,,3,TRUE,1,1,1,0,1,0,1.44E+07,1.44E+07,2.82E+07,
35,7,Area3,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,PetsLvl1:2,,,3,TRUE,1,1,1,0,1,0,1.46E+07,1.46E+07,2.87E+07,
35,8,Area4,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,Equipment:2,,,3,TRUE,1,1,1,0,1,0,1.49E+07,1.49E+07,2.92E+07,
35,9,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,PetsLvl1:3,,,3,TRUE,1,1,1,1,1,0,1.47E+07,1.47E+07,2.96E+07,
35,10,Area2,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,"SkillPoint:1,EquipmentShards:10",,,3,TRUE,1,1,1,2,1,0,1.44E+07,1.44E+07,3.01E+07,
36,1,Area4,"Enemy2,Enemy5,Enemy8",1,8,RaidCard:6,,,3,FALSE,1,1,1,0,1,0,2.34E+07,2.34E+07,2.30E+07,
36,2,Area1,"Enemy2,Enemy5,Enemy8",1,8,RaidWildcard:2,,,3,FALSE,1,1,1,0,1,0,2.38E+07,2.38E+07,2.33E+07,
36,3,Area2,"Enemy2,Enemy5,Enemy8",1,8,RaidCard:8,,,3,FALSE,1,1,1,0,1,0,2.42E+07,2.42E+07,2.37E+07,
36,4,Area3,"Enemy2,Enemy5,Enemy8",1,8,RaidWildcard:4,,,3,FALSE,1,1,1,0,1,0,2.77E+07,2.77E+07,2.71E+07,
36,5,Area4,"Enemy2,Enemy5,Enemy8",1,8,PetsLvl1:1,,,3,FALSE,1,1,1,0,1,0,3.07E+07,3.07E+07,3.01E+07,
36,6,Area1,"Enemy2,Enemy5,Enemy8",1,8,Equipment:1,,,3,FALSE,1,1,1,0,1,0,3.13E+07,3.13E+07,3.06E+07,
36,7,Area2,"Enemy2,Enemy5,Enemy8",1,8,PetsLvl1:2,,,3,FALSE,1,1,1,0,1,0,3.18E+07,3.18E+07,3.12E+07,
36,8,Area3,"Enemy2,Enemy5,Enemy8",1,8,Equipment:2,,,3,FALSE,1,1,1,0,1,0,3.23E+07,3.23E+07,3.17E+07,
36,9,Area4,"Enemy2,Enemy5,Enemy8",1,8,PetsLvl1:3,,,3,FALSE,1,1,1,0,1,0,3.28E+07,3.28E+07,3.22E+07,
36,10,Area1,"Enemy2,Enemy5,Enemy8",1,8,"SkillPoint:1,EquipmentShards:10",,,3,FALSE,1,1,1,0,1,0,3.34E+07,3.34E+07,3.27E+07,
37,1,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,RaidCard:6,,,3,TRUE,1,1,1,0,1,0,1.27E+07,1.27E+07,2.49E+07,
37,2,Area2,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,RaidWildcard:2,,,3,TRUE,1,1,1,0,1,0,1.29E+07,1.29E+07,2.53E+07,
37,3,Area3,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,RaidCard:8,,,3,TRUE,1,1,1,0,1,0,1.31E+07,1.31E+07,2.58E+07,
37,4,Area4,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,RaidWildcard:4,,,3,TRUE,1,1,1,0,1,0,1.50E+07,1.50E+07,2.94E+07,
37,5,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,PetsLvl1:1,,,3,TRUE,1,1,1,0,1,0,1.67E+07,1.67E+07,3.27E+07,
37,6,Area2,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,Equipment:1,,,3,TRUE,1,1,1,0,1,0,1.70E+07,1.70E+07,3.33E+07,
37,7,Area3,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,PetsLvl1:2,,,3,TRUE,1,1,1,0,1,0,1.73E+07,1.73E+07,3.38E+07,
37,8,Area4,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,Equipment:2,,,3,TRUE,1,1,1,0,1,0,1.75E+07,1.75E+07,3.44E+07,
37,9,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,PetsLvl1:3,,,3,TRUE,1,1,1,0,1,0,1.78E+07,1.78E+07,3.50E+07,
37,10,Area2,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,"SkillPoint:1,EquipmentShards:10",,,3,TRUE,1,1,1,0,1,0,1.81E+07,1.81E+07,3.55E+07,
38,1,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6",1,8,RaidCard:6,,,3,TRUE,1,0,0,0,1,0,1.30E+07,1.30E+07,2.71E+07,
38,2,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6",1,8,RaidWildcard:2,,,3,TRUE,1,0,0,0,1,0,1.32E+07,1.32E+07,2.75E+07,
38,3,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6",1,8,RaidCard:8,,,3,TRUE,1,0,0,0,1,0,1.34E+07,1.34E+07,2.80E+07,
38,4,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6",1,8,RaidWildcard:4,,,3,TRUE,1,0,0,0,1,0,1.53E+07,1.53E+07,3.20E+07,
38,5,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6",1,8,PetsLvl1:1,,,3,TRUE,1,0,0,0,1,0,1.70E+07,1.70E+07,3.55E+07,
38,6,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6",1,8,Equipment:1,,,3,TRUE,1,0,0,0,1,0,1.73E+07,1.73E+07,3.61E+07,
38,7,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6",1,8,PetsLvl1:2,,,3,TRUE,1,0,0,0,1,0,1.76E+07,1.76E+07,3.67E+07,
38,8,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6",1,8,Equipment:2,,,3,TRUE,1,0,0,0,1,0,1.79E+07,1.79E+07,3.73E+07,
38,9,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6",1,8,PetsLvl1:3,,,3,TRUE,1,0,0,0,1,0,1.82E+07,1.82E+07,3.79E+07,
38,10,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6",1,8,"SkillPoint:1,EquipmentShards:10",,,3,TRUE,1,0,0,0,1,0,1.85E+07,1.85E+07,3.85E+07,
39,1,Area3,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,RaidCard:6,,,3,TRUE,1,1,1,0,1,0,1.50E+07,1.50E+07,2.94E+07,
39,2,Area4,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,RaidWildcard:2,,,3,TRUE,1,1,1,0,1,0,1.52E+07,1.52E+07,2.99E+07,
39,3,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,RaidCard:8,,,3,TRUE,1,1,1,0,1,0,1.55E+07,1.55E+07,3.03E+07,
39,4,Area2,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,RaidWildcard:4,,,3,TRUE,1,1,1,0,1,0,1.77E+07,1.77E+07,3.47E+07,
39,5,Area3,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,PetsLvl1:1,,,3,TRUE,1,1,1,0,1,0,1.97E+07,1.97E+07,3.85E+07,
39,6,Area4,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,Equipment:1,,,3,TRUE,1,1,1,0,1,0,2.00E+07,2.00E+07,3.92E+07,
39,7,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,PetsLvl1:2,,,3,TRUE,1,1,1,0,1,0,2.03E+07,2.03E+07,3.98E+07,
39,8,Area2,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,Equipment:2,,,3,TRUE,1,1,1,0,1,0,2.07E+07,2.07E+07,4.05E+07,
39,9,Area3,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,PetsLvl1:3,,,3,TRUE,1,1,1,0,1,0,2.10E+07,2.10E+07,4.11E+07,
39,10,Area4,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,"SkillPoint:1,EquipmentShards:10",,,3,TRUE,1,1,1,0,1,0,2.13E+07,2.13E+07,4.18E+07,
40,1,Area3,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,RaidCard:6,,,3,TRUE,1,1,1,0,1,0,1.63E+07,1.63E+07,3.19E+07,
40,2,Area4,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,RaidWildcard:2,,,3,TRUE,1,1,1,0,1,0,1.65E+07,1.65E+07,3.24E+07,
40,3,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,RaidCard:8,,,3,TRUE,1,1,1,0,1,0,1.68E+07,1.68E+07,3.29E+07,
40,4,Area2,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,RaidWildcard:4,,,3,TRUE,1,1,1,0,1,0,1.92E+07,1.92E+07,3.76E+07,
40,5,Area3,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,PetsLvl1:1,,,3,TRUE,1,1,1,0,1,0,2.13E+07,2.13E+07,4.18E+07,
40,6,Area4,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,Equipment:1,,,3,TRUE,1,1,1,0,1,0,2.17E+07,2.17E+07,4.25E+07,
40,7,Area1,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,PetsLvl1:2,,,3,TRUE,1,1,1,0,1,0,2.20E+07,2.20E+07,4.32E+07,
40,8,Area2,"Enemy1,Enemy2,Enemy3,Enemy4,Enemy5,Enemy6,Enemy7,Enemy8",1,8,Equipment:2,,,3,TRUE,1,1,1,0,1,0,2.24E+07,2.24E+07,4.39E+07,
