BundleID,Title,Description,LongDescription,CatchDescription,MissedDescription,ProductCode,ProductValue,PriceInUSD,Diamonds,EquipmentID,CraftingShards,Relics,FortuneWeapons,ClanCrates,PerkSets,Pet1,Pet5,SkillPoints,CardCurrency,FortuneScrolls,RaidCardID,RaidPlayerXP,RewardString,HideIfTitanSoulsIsLocked,HideIfHolidayEventIsNotActive,DailyDeliveryID,UnlockNextBundle,Country,TestGroup,TestGroupName,StartDate,DurationDays,EndDateNoTime,StartDateNoTime,ShowTimer,HomeScreen,MaximumPurchaseCount,RepeatOfferIfMissed,BundleImageOverride,ShowPopup,TabOrder,BundleGroup,BgColor,BgColorSecondary,BannerPrefabPath,CatchDescColor,GlowColor,SelectionSlotContents1,SelectionSlotContents2,SelectionSlotContents3,SelectionSlotContents4
November2022ResourceBundle,NOVEMBER2022RESOURCEBUNDLE_TITLE,NOVEMBER2022RESOURCEBUNDLE_DESC,,NOVEMBER2022RESOURCEBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special2,4,5,500,None,50,0,5,0,1,20,0,0,0,0,None,0,Equipment:Legendary:1,FALSE,FALSE,,,,,,2022-11-29T00:00:00Z,14,2022-12-13,2022-11-29,TRUE,FALSE,1,FALSE,,FALSE,,,#e25d00,#8b451e,Prefabs/ShopBanners/ShopBeginner2021BundleBannerPrefab,#BE4D00,#FFD369,,,,
November2022AlchemyBundle,NOVEMBER2022ALCHEMYBUNDLE_TITLE,NOVEMBER2022ALCHEMYBUNDLE_DESC,,NOVEMBER2022ALCHEMYBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special6,4,10,1200,None,0,2,0,0,0,0,0,5,0,0,None,0,Alchemy:20,FALSE,TRUE,,,,,,2022-11-30T00:00:00Z,7,2022-12-07,2022-11-30,TRUE,FALSE,1,FALSE,,FALSE,,,#e25d00,#8b451e,Prefabs/ShopBanners/ShopBeginner2021BundleBannerPrefab,#BE4D00,#FFD369,,,,
November2022PetBundle,NOVEMBER2022PETBUNDLE_TITLE,NOVEMBER2022PETBUNDLE_DESC,,NOVEMBER2022PETBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special8,4,5,500,None,0,0,0,0,0,25,1,0,0,0,None,0,,FALSE,FALSE,,,,,,2022-11-30T00:00:00Z,14,2022-12-14,2022-11-30,TRUE,FALSE,1,FALSE,,FALSE,,,#ee7800,#9d5619,Prefabs/ShopBundleBannerPrefab,#511c09,#ff8c1c,,,,
November2022RiptideVoidBundle,NOVEMBER2022RIPTIDEVOIDBUNDLE_TITLE,NOVEMBER2022RIPTIDEVOIDBUNDLE_DESC,,NOVEMBER2022RIPTIDEVOIDBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special9,3,25,0,None,0,0,0,0,0,0,0,0,0,0,"CrushingVoid:500,RuneAttack:500",0,RaidWildcard:575,FALSE,FALSE,,,,,,2022-11-30T00:00:00Z,14,2022-12-14,2022-11-30,TRUE,FALSE,1,FALSE,,FALSE,,,#a422b3,#6c1677,Prefabs/ShopBanners/ShopRiptideVoidBundleBannerPrefab,#BE4D00,#FFD369,,,,
November2022LastChanceAlchemyBundle,NOVEMBER2022LASTCHANCEALCHEMYBUNDLE_TITLE,NOVEMBER2022LASTCHANCEALCHEMYBUNDLE_DESC,,NOVEMBER2022LASTCHANCEALCHEMYBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special6,4,10,500,None,0,2,0,0,0,0,0,5,0,0,None,0,Alchemy:30,FALSE,TRUE,,,,,,2022-11-30T00:00:00Z,3,2022-12-03,2022-11-30,TRUE,FALSE,1,FALSE,,FALSE,,,#e25d00,#8b451e,Prefabs/ShopBanners/ShopBeginner2021BundleBannerPrefab,#BE4D00,#FFD369,,,,
Winter2022OneDayLegendaryBundle,WINTER2022ONEDAYLEGENDARYBUNDLE_TITLE,WINTER2022ONEDAYLEGENDARYBUNDLE_DESC,,WINTER2022ONEDAYLEGENDARYBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special6,4,10,500,None,100,2,0,0,0,0,0,0,0,0,None,0,Equipment:Legendary:1,FALSE,FALSE,,,,,,2022-11-30T00:00:00Z,1,2022-12-01,2022-11-30,TRUE,FALSE,1,FALSE,,FALSE,,,#4A9BC2,#173A67,Prefabs/ShopBanners/ShopPastEquipsChristmas2020BundleBannerPrefab,,,,,,
Winter2022OneDayPetsBundle,WINTER2022ONEDAYPETSBUNDLE_TITLE,WINTER2022ONEDAYPETSBUNDLE_DESC,,WINTER2022ONEDAYPETSBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special6,4,10,0,None,0,0,0,0,1,25,10,8,0,0,None,0,,FALSE,FALSE,,,,,,2022-11-30T00:00:00Z,1,2022-12-01,2022-11-30,TRUE,FALSE,1,FALSE,,FALSE,,,#4A9BC2,#173A67,Prefabs/ShopBanners/ShopPastEquipsChristmas2020BundleBannerPrefab,,,,,,
Winter2022OneDayRaidBundle,WINTER2022ONEDAYRAIDBUNDLE_TITLE,WINTER2022ONEDAYRAIDBUNDLE_DESC,,WINTER2022ONEDAYRAIDBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special6,4,10,0,None,0,0,0,0,0,0,0,0,0,2,None,1000,"RaidCard:125,RaidWildcard:300",FALSE,FALSE,,,,,,2022-11-30T00:00:00Z,1,2022-12-01,2022-11-30,TRUE,FALSE,1,FALSE,,FALSE,,,#4A9BC2,#173A67,Prefabs/ShopBanners/ShopPastEquipsChristmas2020BundleBannerPrefab,,,,,,
NinetailsBundle,NINETAILSBUNDLE_TITLE,NINETAILSBUNDLE_DESC,,NINETAILSBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special3,3,25,0,"Weapon_Ninetails,Hat_Ninetails,Suit_Ninetails,Aura_Ninetails,Slash_Ninetails",150,0,0,0,0,0,0,0,0,0,None,0,,FALSE,FALSE,,,,,,2022-11-30T00:00:00Z,14,2022-12-14,2022-11-30,TRUE,FALSE,1,FALSE,,FALSE,,,#d06f00,#ad570b,Prefabs/ShopBanners/ShopBazookaBundleBannerPrefab,#7a2d16,#ff8e00,,,,
December2022RaidResourceBundle,DECEMBER2022RAIDRESOURCEBUNDLE_TITLE,DECEMBER2022RAIDRESOURCEBUNDLE_DESC,,DECEMBER2022RAIDRESOURCEBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special8,4,5,0,None,0,0,0,0,0,0,0,0,0,2,None,1000,"RaidCard:50,RaidWildcard:150",FALSE,FALSE,,,,,,2022-11-30T00:00:00Z,14,2022-12-14,2022-11-30,TRUE,FALSE,1,FALSE,,FALSE,,,#ee7800,#9d5619,Prefabs/ShopBanners/ShopPastEquipsChristmas2020BundleBannerPrefab,#511c09,#ff8c1c,,,,
January2023LargePetBundle,JANUARY2023LARGEPETBUNDLE_TITLE,JANUARY2023LARGEPETBUNDLE_DESC,,JANUARY2023LARGEPETBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special9,3,25,3100,None,0,0,0,0,0,125,5,0,0,0,None,0,,FALSE,FALSE,,,,,,2023-02-01T00:00:00Z,12,2023-02-13,2023-02-01,TRUE,FALSE,1,FALSE,,FALSE,,,#ee7800,#9d5619,Prefabs/ShopBundleBannerPrefab,#511c09,#ff8c1c,,,,
January2023SmallPetBundle,JANUARY2023SMALLPETBUNDLE_TITLE,JANUARY2023SMALLPETBUNDLE_DESC,,JANUARY2023SMALLPETBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special8,4,5,500,None,0,0,0,0,0,25,1,0,0,0,None,0,,FALSE,FALSE,,,,,,2023-02-01T00:00:00Z,12,2023-02-13,2023-02-01,TRUE,FALSE,1,FALSE,,FALSE,,,#ee7800,#9d5619,Prefabs/ShopBundleBannerPrefab,#511c09,#ff8c1c,,,,
JesterBundle,JESTERBUNDLE_TITLE,JESTERBUNDLE_DESC,,JESTERBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special3,3,25,0,"Weapon_Jester,Hat_Jester,Suit_Jester,Aura_Jester,Slash_Jester",150,0,0,0,0,0,0,0,0,0,None,0,,FALSE,FALSE,,,,,,2023-02-14T00:00:00Z,14,2023-02-28,2023-02-14,TRUE,FALSE,1,FALSE,,FALSE,,,#003ea1,#002c73,Prefabs/ShopBanners/ShopBazookaBundleBannerPrefab,#00173d,#33baff,,,,
PastEquipsValentines2023Bundle,PASTEQUIPSVALENTINES2023BUNDLE_TITLE,PASTEQUIPSVALENTINES2023BUNDLE_DESC,,PASTEQUIPSVALENTINES2023BUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special2,4,5,500,"Weapon_Poet,Hat_Poet,Suit_Poet,Aura_Poet,Slash_Poet,Weapon_Baker,Hat_Baker,Suit_Baker,Aura_Baker,Slash_Baker,Weapon_Lolita,Hat_Lolita,Suit_Lolita,Aura_Lolita,Slash_Lolita,Weapon_Cupid,Hat_Cupid,Suit_Cupid,Aura_Cupid,Slash_Cupid",0,0,0,0,1,0,1,0,0,0,None,0,,FALSE,FALSE,,,,,,2023-02-14T00:00:00Z,14,2023-02-28,2023-02-14,TRUE,FALSE,1,FALSE,,FALSE,,,#BC2A40,#951E28,Prefabs/ShopBundleBannerPrefab,#630D14,#FF414C,,,,
February2023CraftingShardsBundle,FEBRUARY2023CRAFTINGSHARDSBUNDLE_TITLE,FEBRUARY2023CRAFTINGSHARDSBUNDLE_DESC,,FEBRUARY2023CRAFTINGSHARDSBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special8,4,5,500,None,50,2,0,0,0,0,0,0,0,0,None,0,,FALSE,FALSE,,,,,,2023-03-01T00:00:00Z,12,2023-03-13,2023-03-01,TRUE,FALSE,1,FALSE,,FALSE,,,#005499,#003C53,Prefabs/ShopBanners/ShopCraftingShardAnniversary2020BundleBannerPrefab,#4C3C59,#BDA1D4,,,,
February2023TotemSwarmBundle,FEBRUARY2023TOTEMSWARMBUNDLE_TITLE,FEBRUARY2023TOTEMSWARMBUNDLE_DESC,,FEBRUARY2023TOTEMSWARMBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special9,3,25,0,None,0,0,0,0,0,0,0,0,0,0,"TotemFairySkill:500,Swarm:500",0,RaidWildcard:575,FALSE,FALSE,,,,,,2023-03-01T00:00:00Z,12,2023-03-13,2023-03-01,TRUE,FALSE,1,FALSE,,FALSE,,,#005499,#003C53,Prefabs/ShopBanners/ShopCraftingShardAnniversary2020BundleBannerPrefab,#4C3C59,#BDA1D4,,,,
BlackDragonBundle,BLACKDRAGONBUNDLE_TITLE,BLACKDRAGONBUNDLE_DESC,,BLACKDRAGONBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special3,3,25,0,"Weapon_BlackDragon,Hat_BlackDragon,Suit_BlackDragon,Aura_BlackDragon,Slash_BlackDragon",150,0,0,0,0,0,0,0,0,0,None,0,,FALSE,FALSE,,,,,,2023-03-14T00:00:00Z,14,2023-03-28,2023-03-14,TRUE,FALSE,1,FALSE,,FALSE,,,#4a9e4e,#2b7544,Prefabs/ShopBanners/ShopBazookaBundleBannerPrefab,#16442a,#00ff83,,,,
March2023ResourceBundle,MARCH2023RESOURCEBUNDLE_TITLE,MARCH2023RESOURCEBUNDLE_DESC,,MARCH2023RESOURCEBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special2,4,5,500,None,50,0,5,0,1,20,0,0,0,0,None,0,Equipment:Legendary:1,FALSE,FALSE,,,,,,2023-03-14T00:00:00Z,14,2023-03-28,2023-03-14,TRUE,FALSE,1,FALSE,,FALSE,,,#e25d00,#8b451e,Prefabs/ShopBanners/ShopBeginner2021BundleBannerPrefab,#BE4D00,#FFD369,,,,
GlobalRaidVictory3Bundle,GLOBALRAIDVICTORY3BUNDLE_TITLE,GLOBALRAIDVICTORY3BUNDLE_DESC,,GLOBALRAIDVICTORY3BUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.event0,4,10,0,None,0,0,0,0,0,0,0,0,0,2,None,1000,"RaidCard:250,RaidWildcard:300",FALSE,FALSE,,,,,,GLOBAL_RAID_VICTORY_Tavern2023,5,-,-,TRUE,FALSE,1,FALSE,,FALSE,,,#005499,#003C53,Prefabs/ShopBundleBannerPrefab,#4C3C59,#BDA1D4,,,,
SmallRelicResourceBundle,SMALLRELICRESOURCEBUNDLE_TITLE,SMALLRELICRESOURCEBUNDLE_DESC,,SMALLRELICRESOURCEBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.resourceoffer0,2,3,0,None,0,6,0,0,0,0,0,0,0,0,None,0,,FALSE,FALSE,,,,targeted_offer_types_on,SmallResourceTestGroup,2023-03-17T00:00:00Z,3,2023-03-20,2023-03-17,TRUE,FALSE,1,FALSE,,FALSE,,,#a80800,#680000,Prefabs/ShopBanners/ShopCraftingShardAnniversary2020BundleBannerPrefab,#3f0000,#ff002d,,,,
SmallRaidResourceBundle,SMALLRAIDRESOURCEBUNDLE_TITLE,SMALLRAIDRESOURCEBUNDLE_DESC,,SMALLRAIDRESOURCEBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.resourceoffer1,2,3,0,None,0,0,0,0,0,0,0,0,0,1,None,0,"RaidCard:25,RaidWildcard:13",FALSE,FALSE,,,,targeted_offer_types_on,SmallResourceTestGroup,2023-03-28T00:00:00Z,3,2023-03-31,2023-03-28,TRUE,FALSE,1,FALSE,,FALSE,,,#7c35aa,#57227a,Prefabs/ShopBanners/ShopBazookaBundleBannerPrefab,#361258,#e880ff,,,,
SmallPetResourceBundle,SMALLPETRESOURCEBUNDLE_TITLE,SMALLPETRESOURCEBUNDLE_DESC,,SMALLPETRESOURCEBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.resourceoffer2,2,3,0,None,0,0,0,0,0,15,1,0,0,0,None,0,,FALSE,FALSE,,,,targeted_offer_types_on,SmallResourceTestGroup,2023-04-04T00:00:00Z,3,2023-04-07,2023-04-04,TRUE,FALSE,1,FALSE,,FALSE,,,#0088b0,#045378,Prefabs/ShopBanners/ShopSmallPetBundleBannerPrefab,#1c4a77,#00D1FF,,,,
BeginnerMarch2023Bundle,BEGINNERMARCH2023BUNDLE_TITLE,BEGINNERMARCH2023BUNDLE_DESC,,BEGINNERMARCH2023BUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special8,4,5,500,None,0,2,0,0,0,5,0,10,0,0,None,0,Equipment:Legendary:1,FALSE,FALSE,,,,,,2023-03-28T00:00:00Z,13,2023-04-10,2023-03-28,TRUE,FALSE,1,FALSE,,FALSE,,,#e25d00,#8b451e,Prefabs/ShopBanners/ShopBeginner2021BundleBannerPrefab,#BE4D00,#FFD369,,,,
ChainTacticsMarch2023Bundle,CHAINTACTICSMARCH2023BUNDLE_TITLE,CHAINTACTICSMARCH2023BUNDLE_DESC,,CHAINTACTICSMARCH2023BUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special9,3,25,0,None,0,0,0,0,0,0,0,0,0,0,"TeamTactics:500,ChainLightning:500",0,RaidWildcard:575,FALSE,FALSE,,,,,,2023-03-28T00:00:00Z,13,2023-04-10,2023-03-28,TRUE,FALSE,1,FALSE,,FALSE,,,#6a0404,#440000,Prefabs/ShopBanners/ShopRiptideVoidBundleBannerPrefab,#420000,#d24400,,,,
April2023SkillPointBundle,APRIL2023SKILLPOINTBUNDLE_TITLE,APRIL2023SKILLPOINTBUNDLE_DESC,,APRIL2023SKILLPOINTBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special2,4,5,500,None,0,2,0,0,2,0,0,8,0,0,None,0,,FALSE,FALSE,,,,,,2023-04-11T00:00:00Z,14,2023-04-25,2023-04-11,TRUE,FALSE,1,FALSE,,FALSE,,,#3c009c,#2c0173,Prefabs/ShopBundleBannerPrefab,#45039f,#c119ee,,,,
DevilBundle,DEVILBUNDLE_TITLE,DEVILBUNDLE_DESC,,DEVILBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special3,3,25,0,"Weapon_Devil,Hat_Devil,Suit_Devil,Aura_Devil,Slash_Devil",150,0,0,0,0,0,0,0,0,0,None,0,,FALSE,FALSE,,,,,,2023-04-11T00:00:00Z,14,2023-04-25,2023-04-11,TRUE,FALSE,1,FALSE,,FALSE,,,#a80800,#680000,Prefabs/ShopBanners/ShopCraftingShardAnniversary2020BundleBannerPrefab,#3f0000,#ff002d,,,,
April2023CraftingShardsBundle,APRIL2023CRAFTINGSHARDSBUNDLE_TITLE,APRIL2023CRAFTINGSHARDSBUNDLE_DESC,,APRIL2023CRAFTINGSHARDSBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special8,4,5,500,None,50,2,0,0,0,0,0,0,0,0,None,0,,FALSE,FALSE,,,,,,2023-04-26T00:00:00Z,12,2023-05-08,2023-04-26,TRUE,FALSE,1,FALSE,,FALSE,,,#005499,#003C53,Prefabs/ShopBanners/ShopCraftingShardAnniversary2020BundleBannerPrefab,#4C3C59,#BDA1D4,,,,
April2023RuinousSpinalBundle,APRIL2023RUINOUSSPINALBUNDLE_TITLE,APRIL2023RUINOUSSPINALBUNDLE_DESC,,APRIL2023RUINOUSSPINALBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special9,3,25,0,None,0,0,0,0,0,0,0,0,0,0,"RuinousRust:500,SpinalTap:500",0,RaidWildcard:575,FALSE,FALSE,,,,,,2023-04-26T00:00:00Z,12,2023-05-08,2023-04-26,TRUE,FALSE,1,FALSE,,FALSE,,,#6a0404,#440000,Prefabs/ShopBanners/ShopRiptideVoidBundleBannerPrefab,#420000,#d24400,,,,
May2023ResourceBundle,MAY2023RESOURCEBUNDLE_TITLE,MAY2023RESOURCEBUNDLE_DESC,,MAY2023RESOURCEBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special2,4,5,500,None,0,2,5,0,1,0,1,5,0,0,None,0,Equipment:Legendary:1,FALSE,FALSE,,,,,,2023-05-09T00:00:00Z,14,2023-05-23,2023-05-09,TRUE,FALSE,1,FALSE,,FALSE,,,#e25d00,#8b451e,Prefabs/ShopBanners/ShopBeginner2021BundleBannerPrefab,#BE4D00,#FFD369,,,,
WeaponMasterBundle,WEAPONMASTERBUNDLE_TITLE,WEAPONMASTERBUNDLE_DESC,,WEAPONMASTERBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special3,3,25,0,"Weapon_WeaponMaster,Hat_WeaponMaster,Suit_WeaponMaster,Aura_WeaponMaster,Slash_WeaponMaster",150,0,0,0,0,0,0,0,0,0,None,0,,FALSE,FALSE,,,,,,2023-05-09T00:00:00Z,14,2023-05-23,2023-05-09,TRUE,FALSE,1,FALSE,,FALSE,,,#3c3bb5,#1f1f6f,Prefabs/ShopBanners/ShopCraftingShardAnniversary2020BundleBannerPrefab,#10164f,#A500FF,,,,
May2023AlchemyBundle,MAY2023ALCHEMYBUNDLE_TITLE,MAY2023ALCHEMYBUNDLE_DESC,,MAY2023ALCHEMYBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special6,4,10,1200,None,0,2,0,0,0,0,0,5,0,0,None,0,Alchemy:20,FALSE,TRUE,,,,,,2023-05-10T00:00:00Z,7,2023-05-17,2023-05-10,TRUE,FALSE,1,FALSE,,FALSE,,,#e25d00,#8b451e,Prefabs/ShopBanners/ShopBeginner2021BundleBannerPrefab,#BE4D00,#FFD369,,,,
May2023LastChanceAlchemyBundle,MAY2023LASTCHANCEALCHEMYBUNDLE_TITLE,MAY2023LASTCHANCEALCHEMYBUNDLE_DESC,,MAY2023LASTCHANCEALCHEMYBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special6,4,10,500,None,0,2,0,0,0,0,0,5,0,0,None,0,Alchemy:30,FALSE,TRUE,,,,,,2023-05-24T00:00:00Z,3,2023-05-27,2023-05-24,TRUE,FALSE,1,FALSE,,FALSE,,,#e25d00,#8b451e,Prefabs/ShopBanners/ShopBeginner2021BundleBannerPrefab,#BE4D00,#FFD369,,,,
May2023AstralEchoPowerBubbleBundle,MAY2023ASTRALECHOPOWERBUBBLEBUNDLE_TITLE,MAY2023ASTRALECHOPOWERBUBBLEBUNDLE_DESC,,MAY2023ASTRALECHOPOWERBUBBLEBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special9,3,25,0,None,0,0,0,0,0,0,0,0,0,0,"AstralEcho:500,PowerBubble:500",0,RaidWildcard:575,FALSE,FALSE,,,,,,2023-05-19T00:00:00Z,16,2023-06-04,2023-05-19,TRUE,FALSE,1,FALSE,,FALSE,,,#003ea1,#002c73,Prefabs/ShopBanners/ShopBazookaBundleBannerPrefab,#00173d,#33baff,,,,
May2023PetBundle,MAY2023PETBUNDLE_TITLE,MAY2023PETBUNDLE_DESC,,MAY2023PETBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special8,4,5,500,None,0,0,0,0,0,25,1,0,0,0,None,0,,FALSE,FALSE,,,,,,2023-05-24T00:00:00Z,12,2023-06-05,2023-05-24,TRUE,FALSE,1,FALSE,,FALSE,,,#ee7800,#9d5619,Prefabs/ShopBundleBannerPrefab,#511c09,#ff8c1c,,,,
GoldRainBundle,GOLDRAINBUNDLE_TITLE,GOLDRAINBUNDLE_DESC,,GOLDRAINBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special3,3,25,0,"Weapon_GoldRain,Hat_GoldRain,Suit_GoldRain,Aura_GoldRain,Slash_GoldRain",150,0,0,0,0,0,0,0,0,0,None,0,,FALSE,FALSE,,,,,,2023-06-06T00:00:00Z,14,2023-06-20,2023-06-06,TRUE,FALSE,1,FALSE,,FALSE,,,#ffcd00,#b68200,Prefabs/ShopBanners/ShopCraftingShardAnniversary2020BundleBannerPrefab,#833700,#ff9500,,,,
June2023PetBundle,JUNE2023PETBUNDLE_TITLE,JUNE2023PETBUNDLE_DESC,,JUNE2023PETBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special2,4,5,500,None,0,0,0,0,0,25,1,0,0,0,None,0,,FALSE,FALSE,,,,,,2023-06-07T00:00:00Z,13,2023-06-20,2023-06-07,TRUE,FALSE,1,FALSE,,FALSE,,,#ee7800,#9d5619,Prefabs/ShopBundleBannerPrefab,#511c09,#ff8c1c,,,,
June2023LargePetBundle,JUNE2023LARGEPETBUNDLE_TITLE,JUNE2023LARGEPETBUNDLE_DESC,,JUNE2023LARGEPETBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special9,3,25,3100,None,0,0,0,0,0,125,5,0,0,0,None,0,,FALSE,FALSE,,,,,,2023-06-21T00:00:00Z,12,2023-07-03,2023-06-21,TRUE,FALSE,1,FALSE,,FALSE,,,#ee7800,#9d5619,Prefabs/ShopBundleBannerPrefab,#511c09,#ff8c1c,,,,
June2023RaidResourceBundle,JUNE2023RAIDRESOURCEBUNDLE_TITLE,JUNE2023RAIDRESOURCEBUNDLE_DESC,,JUNE2023RAIDRESOURCEBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special8,4,5,0,None,0,0,0,0,0,0,0,0,0,2,None,1000,"RaidCard:50,RaidWildcard:150",FALSE,FALSE,,,,,,2023-06-21T00:00:00Z,12,2023-07-03,2023-06-21,TRUE,FALSE,1,FALSE,,FALSE,,,#ee7800,#9d5619,Prefabs/ShopBanners/ShopPastEquipsChristmas2020BundleBannerPrefab,#511c09,#ff8c1c,,,,
ScrollMasterBundle,SCROLLMASTERBUNDLE_TITLE,SCROLLMASTERBUNDLE_DESC,,SCROLLMASTERBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special3,3,25,0,"Weapon_ScrollMaster,Hat_ScrollMaster,Suit_ScrollMaster,Aura_ScrollMaster,Slash_ScrollMaster",150,0,0,0,0,0,0,0,0,0,None,0,,FALSE,FALSE,,,,,,2023-07-11T00:00:00Z,14,2023-07-25,2023-07-11,TRUE,FALSE,1,FALSE,,FALSE,,,#003ea1,#002c73,Prefabs/ShopBanners/ShopBazookaBundleBannerPrefab,#00173d,#33baff,,,,
July2023CraftingShardsBundle,JULY2023CRAFTINGSHARDSBUNDLE_TITLE,JULY2023CRAFTINGSHARDSBUNDLE_DESC,,JULY2023CRAFTINGSHARDSBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special2,4,5,500,None,50,2,0,0,0,0,0,0,0,0,None,0,,FALSE,FALSE,,,,,,2023-07-11T00:00:00Z,14,2023-07-25,2023-07-11,TRUE,FALSE,1,FALSE,,FALSE,,,#005499,#003C53,Prefabs/ShopBanners/ShopCraftingShardAnniversary2020BundleBannerPrefab,#4C3C59,#BDA1D4,,,,
July2023LegendaryBundle,JULY2023LEGENDARYBUNDLE_TITLE,JULY2023LEGENDARYBUNDLE_DESC,,JULY2023LEGENDARYBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special8,4,5,500,None,0,2,0,0,1,5,0,10,0,0,None,0,Equipment:Legendary:1,FALSE,FALSE,,,,,,2023-07-26T00:00:00Z,12,2023-08-07,2023-07-26,TRUE,FALSE,1,FALSE,,FALSE,,,#e25d00,#8b451e,Prefabs/ShopBanners/ShopBeginner2021BundleBannerPrefab,#BE4D00,#FFD369,,,,
July2023WhipDecayBundle,JULY2023WHIPDECAYBUNDLE_TITLE,JULY2023WHIPDECAYBUNDLE_DESC,,JULY2023WHIPDECAYBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special9,3,25,0,None,0,0,0,0,0,0,0,0,0,0,"DecayingAttack:500,WhipOfLightning:500",0,RaidWildcard:575,FALSE,FALSE,,,,,,2023-07-26T00:00:00Z,12,2023-08-07,2023-07-26,TRUE,FALSE,1,FALSE,,FALSE,,,#9c5dd6,#60358a,Prefabs/ShopBanners/ShopRiptideVoidBundleBannerPrefab,#27215a,#a56fff,,,,
PerkMasterBundle,PERKMASTERBUNDLE_TITLE,PERKMASTERBUNDLE_DESC,,PERKMASTERBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special3,3,25,0,"Weapon_PerkMaster,Hat_PerkMaster,Suit_PerkMaster,Aura_PerkMaster,Slash_PerkMaster",150,0,0,0,0,0,0,0,0,0,None,0,,FALSE,FALSE,,,,,,2023-08-10T00:00:00Z,14,2023-08-24,2023-08-10,TRUE,FALSE,1,FALSE,,FALSE,,,#3c3bb5,#1f1f6f,Prefabs/ShopBanners/ShopCraftingShardAnniversary2020BundleBannerPrefab,#10164f,#A500FF,,,,
August2023RaidResourceBundle,AUGUST2023RAIDRESOURCEBUNDLE_TITLE,AUGUST2023RAIDRESOURCEBUNDLE_DESC,,AUGUST2023RAIDRESOURCEBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special2,4,5,0,None,0,0,0,0,0,0,0,0,0,2,None,1000,"RaidCard:50,RaidWildcard:150",FALSE,FALSE,,,,,,2023-08-10T00:00:00Z,14,2023-08-24,2023-08-10,TRUE,FALSE,1,FALSE,,FALSE,,,#ee7800,#9d5619,Prefabs/ShopBanners/ShopPastEquipsChristmas2020BundleBannerPrefab,#511c09,#ff8c1c,,,,
August2023HaymakerFlakshotBundle,AUGUST2023HAYMAKERFLAKSHOTBUNDLE_TITLE,AUGUST2023HAYMAKERFLAKSHOTBUNDLE_DESC,,AUGUST2023HAYMAKERFLAKSHOTBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special9,3,25,0,None,0,0,0,0,0,0,0,0,0,0,"Haymaker:500,FlakShot:500",0,RaidWildcard:575,FALSE,FALSE,,,,,,2023-08-25T00:00:00Z,10,2023-09-04,2023-08-25,TRUE,FALSE,1,FALSE,,FALSE,,,#3E37B3,#29276B,Prefabs/ShopBundleBannerPrefab,#3E37B3,#29276B,,,,
